
미세먼지농도
[검색조건]
지점명 : 서울, 자료구분:시간자료 , 기간 : 20180101 00 ~ 20190101 00

지점번호,지점명,일자,미세먼지농도(㎍/㎥)
108,서울,2018-10-25 01,19
108,서울,2018-10-25 02,23
108,서울,2018-10-25 03,29
108,서울,2018-10-25 04,25
108,서울,2018-10-25 05,24
108,서울,2018-10-25 06,18
108,서울,2018-10-25 07,27
108,서울,2018-10-25 08,22
108,서울,2018-10-25 09,27
108,서울,2018-10-25 10,48
108,서울,2018-10-25 11,70
108,서울,2018-10-25 12,75
108,서울,2018-10-25 13,73
108,서울,2018-10-25 14,59
108,서울,2018-10-25 15,58
108,서울,2018-10-25 16,45
108,서울,2018-10-25 17,41
108,서울,2018-10-25 18,40
108,서울,2018-10-25 19,27
108,서울,2018-10-25 20,24
108,서울,2018-10-25 21,24
108,서울,2018-10-25 22,18
108,서울,2018-10-25 23,23
108,서울,2018-10-26 00,23
108,서울,2018-10-26 01,14
108,서울,2018-10-26 02,27
108,서울,2018-10-26 03,38
108,서울,2018-10-26 04,34
108,서울,2018-10-26 05,36
108,서울,2018-10-26 06,34
108,서울,2018-10-26 07,38
108,서울,2018-10-26 08,35
108,서울,2018-10-26 09,41
108,서울,2018-10-26 10,34
108,서울,2018-10-26 11,38
108,서울,2018-10-26 12,42
108,서울,2018-10-26 13,30
108,서울,2018-10-26 14,10
108,서울,2018-10-26 15,
108,서울,2018-10-26 16,15
108,서울,2018-10-26 17,25
108,서울,2018-10-26 18,27
108,서울,2018-10-26 19,23
108,서울,2018-10-26 20,25
108,서울,2018-10-26 21,19
108,서울,2018-10-26 22,
108,서울,2018-10-26 23,13
108,서울,2018-10-27 00,18
108,서울,2018-10-27 01,19
108,서울,2018-10-27 02,13
108,서울,2018-10-27 03,15
108,서울,2018-10-27 04,17
108,서울,2018-10-27 05,13
108,서울,2018-10-27 06,9
108,서울,2018-10-27 07,10
108,서울,2018-10-27 08,17
108,서울,2018-10-27 09,29
108,서울,2018-10-27 10,63
108,서울,2018-10-27 11,67
108,서울,2018-10-27 12,69
108,서울,2018-10-27 13,49
108,서울,2018-10-27 14,34
108,서울,2018-10-27 15,26
108,서울,2018-10-27 16,22
108,서울,2018-10-27 17,25
108,서울,2018-10-27 18,16
108,서울,2018-10-27 19,7
108,서울,2018-10-27 20,
108,서울,2018-10-27 21,
108,서울,2018-10-27 22,6
108,서울,2018-10-27 23,8
108,서울,2018-10-28 00,9
108,서울,2018-10-28 01,20
108,서울,2018-10-28 02,12
108,서울,2018-10-28 03,14
108,서울,2018-10-28 04,15
108,서울,2018-10-28 05,25
108,서울,2018-10-28 06,24
108,서울,2018-10-28 07,10
108,서울,2018-10-28 08,5
108,서울,2018-10-29 01,
108,서울,2018-10-29 02,
108,서울,2018-10-29 03,
108,서울,2018-10-29 04,
108,서울,2018-10-29 05,
108,서울,2018-10-29 06,10
108,서울,2018-10-29 07,9
108,서울,2018-10-29 08,11
108,서울,2018-10-29 09,7
108,서울,2018-10-29 10,35
108,서울,2018-10-29 11,33
108,서울,2018-10-29 12,37
108,서울,2018-10-29 13,31
108,서울,2018-10-29 14,16
108,서울,2018-10-29 15,10
108,서울,2018-10-29 16,13
108,서울,2018-10-29 17,16
108,서울,2018-10-29 18,15
108,서울,2018-10-29 19,7
108,서울,2018-10-29 20,9
108,서울,2018-10-29 21,7
108,서울,2018-10-29 22,10
108,서울,2018-10-29 23,6
108,서울,2018-10-30 00,13
108,서울,2018-10-30 01,19
108,서울,2018-10-30 02,11
108,서울,2018-10-30 03,17
108,서울,2018-10-30 04,21
108,서울,2018-10-30 05,20
108,서울,2018-10-30 06,24
108,서울,2018-10-30 07,22
108,서울,2018-10-30 08,22
108,서울,2018-10-30 09,28
108,서울,2018-10-30 10,35
108,서울,2018-10-30 11,41
108,서울,2018-10-30 12,45
108,서울,2018-10-30 13,35
108,서울,2018-10-30 14,23
108,서울,2018-10-30 15,27
108,서울,2018-10-30 16,28
108,서울,2018-10-30 17,30
108,서울,2018-10-30 18,21
108,서울,2018-10-30 19,11
108,서울,2018-10-30 20,
108,서울,2018-10-30 21,4
108,서울,2018-10-30 22,10
108,서울,2018-10-30 23,17
108,서울,2018-10-31 00,17
108,서울,2018-10-31 01,3
108,서울,2018-10-31 02,
108,서울,2018-10-31 03,12
108,서울,2018-10-31 04,11
108,서울,2018-10-31 05,14
108,서울,2018-10-31 06,14
108,서울,2018-10-31 07,11
108,서울,2018-10-31 08,15
108,서울,2018-10-31 09,16
108,서울,2018-10-31 10,34
108,서울,2018-10-31 11,42
108,서울,2018-10-31 12,47
108,서울,2018-10-31 13,45
108,서울,2018-10-31 14,31
108,서울,2018-10-31 15,29
108,서울,2018-10-31 16,32
108,서울,2018-10-31 17,27
108,서울,2018-10-31 18,37
108,서울,2018-10-31 19,
108,서울,2018-10-31 20,6
108,서울,2018-10-31 21,8
108,서울,2018-10-31 22,18
108,서울,2018-10-31 23,18
108,서울,2018-11-01 00,23
108,서울,2018-11-01 01,17
108,서울,2018-11-01 02,22
108,서울,2018-11-01 03,24
108,서울,2018-11-01 04,26
108,서울,2018-11-01 05,24
108,서울,2018-11-01 06,25
108,서울,2018-11-01 07,27
108,서울,2018-11-01 08,27
108,서울,2018-11-01 09,39
108,서울,2018-11-01 10,
108,서울,2018-11-01 18,37
108,서울,2018-11-01 19,27
108,서울,2018-11-01 20,14
108,서울,2018-11-01 21,13
108,서울,2018-11-01 22,13
108,서울,2018-11-01 23,23
108,서울,2018-11-02 00,26
108,서울,2018-11-02 01,30
108,서울,2018-11-02 02,33
108,서울,2018-11-02 03,33
108,서울,2018-11-02 04,37
108,서울,2018-11-02 05,29
108,서울,2018-11-02 06,30
108,서울,2018-11-02 07,30
108,서울,2018-11-02 08,38
108,서울,2018-11-02 09,46
108,서울,2018-11-02 10,57
108,서울,2018-11-02 11,73
108,서울,2018-11-02 12,89
108,서울,2018-11-02 13,80
108,서울,2018-11-02 14,60
108,서울,2018-11-02 15,52
108,서울,2018-11-02 16,47
108,서울,2018-11-02 17,54
108,서울,2018-11-02 18,39
108,서울,2018-11-02 19,25
108,서울,2018-11-02 20,5
108,서울,2018-11-02 21,12
108,서울,2018-11-02 22,28
108,서울,2018-11-02 23,25
108,서울,2018-11-03 00,22
108,서울,2018-11-03 01,29
108,서울,2018-11-03 02,38
108,서울,2018-11-03 03,41
108,서울,2018-11-03 04,36
108,서울,2018-11-03 05,29
108,서울,2018-11-03 06,36
108,서울,2018-11-03 07,29
108,서울,2018-11-03 08,38
108,서울,2018-11-03 09,48
108,서울,2018-11-03 10,77
108,서울,2018-11-03 11,86
108,서울,2018-11-03 12,89
108,서울,2018-11-03 13,74
108,서울,2018-11-03 14,67
108,서울,2018-11-03 15,44
108,서울,2018-11-03 16,36
108,서울,2018-11-03 17,45
108,서울,2018-11-03 18,63
108,서울,2018-11-03 19,35
108,서울,2018-11-03 20,33
108,서울,2018-11-03 21,35
108,서울,2018-11-03 22,36
108,서울,2018-11-03 23,25
108,서울,2018-11-04 00,20
108,서울,2018-11-04 01,19
108,서울,2018-11-04 02,31
108,서울,2018-11-04 03,29
108,서울,2018-11-04 04,29
108,서울,2018-11-04 05,25
108,서울,2018-11-04 06,28
108,서울,2018-11-04 07,30
108,서울,2018-11-04 08,28
108,서울,2018-11-04 09,42
108,서울,2018-11-04 10,57
108,서울,2018-11-04 11,82
108,서울,2018-11-04 12,84
108,서울,2018-11-04 13,56
108,서울,2018-11-04 14,51
108,서울,2018-11-04 15,44
108,서울,2018-11-04 16,40
108,서울,2018-11-04 17,31
108,서울,2018-11-04 18,28
108,서울,2018-11-04 19,16
108,서울,2018-11-04 20,13
108,서울,2018-11-04 21,14
108,서울,2018-11-04 22,23
108,서울,2018-11-04 23,18
108,서울,2018-11-05 00,19
108,서울,2018-11-05 01,25
108,서울,2018-11-05 02,36
108,서울,2018-11-05 03,41
108,서울,2018-11-05 04,42
108,서울,2018-11-05 05,37
108,서울,2018-11-05 06,35
108,서울,2018-11-05 07,42
108,서울,2018-11-05 08,40
108,서울,2018-11-05 09,52
108,서울,2018-11-05 10,66
108,서울,2018-11-05 11,62
108,서울,2018-11-05 12,58
108,서울,2018-11-05 13,
108,서울,2018-11-05 14,60
108,서울,2018-11-05 15,49
108,서울,2018-11-05 16,48
108,서울,2018-11-05 17,59
108,서울,2018-11-05 18,53
108,서울,2018-11-05 19,57
108,서울,2018-11-05 20,81
108,서울,2018-11-05 21,89
108,서울,2018-11-05 22,96
108,서울,2018-11-05 23,97
108,서울,2018-11-06 00,94
108,서울,2018-11-06 01,76
108,서울,2018-11-06 02,71
108,서울,2018-11-06 03,71
108,서울,2018-11-06 04,64
108,서울,2018-11-06 05,73
108,서울,2018-11-06 06,74
108,서울,2018-11-06 07,72
108,서울,2018-11-06 08,76
108,서울,2018-11-06 09,72
108,서울,2018-11-06 10,69
108,서울,2018-11-06 11,76
108,서울,2018-11-06 12,94
108,서울,2018-11-06 13,89
108,서울,2018-11-06 14,113
108,서울,2018-11-06 15,115
108,서울,2018-11-06 16,107
108,서울,2018-11-06 17,122
108,서울,2018-11-06 18,150
108,서울,2018-11-06 19,140
108,서울,2018-11-06 20,171
108,서울,2018-11-06 21,159
108,서울,2018-11-06 22,162
108,서울,2018-11-06 23,152
108,서울,2018-11-07 00,159
108,서울,2018-11-07 01,131
108,서울,2018-11-07 02,120
108,서울,2018-11-07 03,122
108,서울,2018-11-07 04,133
108,서울,2018-11-07 05,139
108,서울,2018-11-07 06,147
108,서울,2018-11-07 07,131
108,서울,2018-11-07 08,94
108,서울,2018-11-07 09,65
108,서울,2018-11-07 10,55
108,서울,2018-11-07 11,55
108,서울,2018-11-07 12,46
108,서울,2018-11-07 13,90
108,서울,2018-11-07 14,49
108,서울,2018-11-07 15,51
108,서울,2018-11-07 16,56
108,서울,2018-11-07 17,50
108,서울,2018-11-07 18,40
108,서울,2018-11-07 19,68
108,서울,2018-11-07 20,43
108,서울,2018-11-07 21,39
108,서울,2018-11-07 22,31
108,서울,2018-11-07 23,21
108,서울,2018-11-08 00,14
108,서울,2018-11-08 01,33
108,서울,2018-11-08 02,12
108,서울,2018-11-08 03,15
108,서울,2018-11-08 04,14
108,서울,2018-11-08 05,14
108,서울,2018-11-08 06,14
108,서울,2018-11-08 07,28
108,서울,2018-11-08 08,10
108,서울,2018-11-08 09,13
108,서울,2018-11-08 10,18
108,서울,2018-11-08 11,14
108,서울,2018-11-08 12,12
108,서울,2018-11-08 13,16
108,서울,2018-11-08 14,11
108,서울,2018-11-08 15,8
108,서울,2018-11-08 16,4
108,서울,2018-11-08 17,8
108,서울,2018-11-08 18,9
108,서울,2018-11-08 19,12
108,서울,2018-11-08 20,18
108,서울,2018-11-08 21,11
108,서울,2018-11-08 22,10
108,서울,2018-11-08 23,12
108,서울,2018-11-09 00,9
108,서울,2018-11-09 01,15
108,서울,2018-11-09 02,21
108,서울,2018-11-09 03,14
108,서울,2018-11-09 04,11
108,서울,2018-11-09 05,35
108,서울,2018-11-09 06,38
108,서울,2018-11-09 07,25
108,서울,2018-11-09 08,25
108,서울,2018-11-09 09,17
108,서울,2018-11-09 10,10
108,서울,2018-11-09 11,11
108,서울,2018-11-09 12,4
108,서울,2018-11-09 13,17
108,서울,2018-11-09 14,46
108,서울,2018-11-09 15,85
108,서울,2018-11-09 16,82
108,서울,2018-11-09 17,63
108,서울,2018-11-09 18,55
108,서울,2018-11-09 19,42
108,서울,2018-11-09 20,64
108,서울,2018-11-09 21,63
108,서울,2018-11-09 22,62
108,서울,2018-11-09 23,63
108,서울,2018-11-10 00,60
108,서울,2018-11-10 01,51
108,서울,2018-11-10 02,68
108,서울,2018-11-10 03,71
108,서울,2018-11-10 04,73
108,서울,2018-11-10 05,70
108,서울,2018-11-10 06,67
108,서울,2018-11-10 07,68
108,서울,2018-11-10 08,83
108,서울,2018-11-10 09,80
108,서울,2018-11-10 10,72
108,서울,2018-11-10 11,76
108,서울,2018-11-10 12,64
108,서울,2018-11-10 13,69
108,서울,2018-11-10 14,81
108,서울,2018-11-10 15,62
108,서울,2018-11-10 16,49
108,서울,2018-11-10 17,50
108,서울,2018-11-10 18,63
108,서울,2018-11-10 19,73
108,서울,2018-11-10 20,93
108,서울,2018-11-10 21,99
108,서울,2018-11-10 22,99
108,서울,2018-11-10 23,102
108,서울,2018-11-11 00,107
108,서울,2018-11-11 01,90
108,서울,2018-11-11 02,105
108,서울,2018-11-11 03,88
108,서울,2018-11-11 04,83
108,서울,2018-11-11 05,82
108,서울,2018-11-11 06,82
108,서울,2018-11-11 07,79
108,서울,2018-11-11 08,76
108,서울,2018-11-11 09,78
108,서울,2018-11-11 10,85
108,서울,2018-11-11 11,94
108,서울,2018-11-11 12,104
108,서울,2018-11-11 13,97
108,서울,2018-11-11 14,96
108,서울,2018-11-11 15,77
108,서울,2018-11-11 16,72
108,서울,2018-11-11 17,78
108,서울,2018-11-11 18,52
108,서울,2018-11-11 19,67
108,서울,2018-11-11 20,38
108,서울,2018-11-11 21,28
108,서울,2018-11-11 22,29
108,서울,2018-11-11 23,29
108,서울,2018-11-12 00,24
108,서울,2018-11-12 01,47
108,서울,2018-11-12 02,15
108,서울,2018-11-12 03,13
108,서울,2018-11-12 04,16
108,서울,2018-11-12 05,14
108,서울,2018-11-12 06,19
108,서울,2018-11-12 07,34
108,서울,2018-11-12 08,20
108,서울,2018-11-12 09,16
108,서울,2018-11-12 10,22
108,서울,2018-11-12 11,31
108,서울,2018-11-12 12,34
108,서울,2018-11-12 13,28
108,서울,2018-11-12 14,38
108,서울,2018-11-12 15,42
108,서울,2018-11-12 16,46
108,서울,2018-11-12 17,48
108,서울,2018-11-12 18,46
108,서울,2018-11-12 19,34
108,서울,2018-11-12 20,36
108,서울,2018-11-12 21,39
108,서울,2018-11-12 22,41
108,서울,2018-11-12 23,41
108,서울,2018-11-13 00,42
108,서울,2018-11-13 01,37
108,서울,2018-11-13 02,40
108,서울,2018-11-13 03,36
108,서울,2018-11-13 04,35
108,서울,2018-11-13 05,41
108,서울,2018-11-13 06,40
108,서울,2018-11-13 07,41
108,서울,2018-11-13 08,42
108,서울,2018-11-13 09,48
108,서울,2018-11-13 10,59
108,서울,2018-11-13 11,71
108,서울,2018-11-13 12,66
108,서울,2018-11-13 13,48
108,서울,2018-11-13 14,36
108,서울,2018-11-13 15,27
108,서울,2018-11-13 16,27
108,서울,2018-11-13 17,26
108,서울,2018-11-13 18,37
108,서울,2018-11-13 19,40
108,서울,2018-11-13 20,29
108,서울,2018-11-13 21,31
108,서울,2018-11-13 22,31
108,서울,2018-11-13 23,37
108,서울,2018-11-14 00,35
108,서울,2018-11-14 01,40
108,서울,2018-11-14 02,36
108,서울,2018-11-14 03,36
108,서울,2018-11-14 04,42
108,서울,2018-11-14 05,39
108,서울,2018-11-14 06,32
108,서울,2018-11-14 07,36
108,서울,2018-11-14 08,32
108,서울,2018-11-14 09,34
108,서울,2018-11-14 10,30
108,서울,2018-11-14 11,18
108,서울,2018-11-14 12,16
108,서울,2018-11-14 13,29
108,서울,2018-11-14 14,27
108,서울,2018-11-14 15,20
108,서울,2018-11-14 16,18
108,서울,2018-11-14 17,40
108,서울,2018-11-14 18,44
108,서울,2018-11-14 19,39
108,서울,2018-11-14 20,52
108,서울,2018-11-14 21,49
108,서울,2018-11-14 22,47
108,서울,2018-11-14 23,47
108,서울,2018-11-15 00,48
108,서울,2018-11-15 01,37
108,서울,2018-11-15 02,42
108,서울,2018-11-15 03,44
108,서울,2018-11-15 04,40
108,서울,2018-11-15 05,41
108,서울,2018-11-15 06,38
108,서울,2018-11-15 07,40
108,서울,2018-11-15 08,49
108,서울,2018-11-15 09,50
108,서울,2018-11-15 10,44
108,서울,2018-11-15 11,39
108,서울,2018-11-15 12,39
108,서울,2018-11-15 13,46
108,서울,2018-11-15 14,49
108,서울,2018-11-15 15,48
108,서울,2018-11-15 16,41
108,서울,2018-11-15 17,59
108,서울,2018-11-15 18,74
108,서울,2018-11-15 19,59
108,서울,2018-11-15 20,68
108,서울,2018-11-15 21,62
108,서울,2018-11-15 22,66
108,서울,2018-11-15 23,62
108,서울,2018-11-16 00,64
108,서울,2018-11-16 01,57
108,서울,2018-11-16 02,59
108,서울,2018-11-16 03,61
108,서울,2018-11-16 04,62
108,서울,2018-11-16 05,60
108,서울,2018-11-16 06,58
108,서울,2018-11-16 07,57
108,서울,2018-11-16 08,58
108,서울,2018-11-16 09,65
108,서울,2018-11-16 10,74
108,서울,2018-11-16 11,75
108,서울,2018-11-16 12,60
108,서울,2018-11-16 13,58
108,서울,2018-11-16 14,50
108,서울,2018-11-16 15,56
108,서울,2018-11-16 16,58
108,서울,2018-11-16 17,63
108,서울,2018-11-16 18,60
108,서울,2018-11-16 19,62
108,서울,2018-11-16 20,66
108,서울,2018-11-16 21,56
108,서울,2018-11-16 22,49
108,서울,2018-11-16 23,45
108,서울,2018-11-17 00,47
108,서울,2018-11-17 01,53
108,서울,2018-11-17 02,38
108,서울,2018-11-17 03,42
108,서울,2018-11-17 04,37
108,서울,2018-11-17 05,33
108,서울,2018-11-17 06,32
108,서울,2018-11-17 07,43
108,서울,2018-11-17 08,34
108,서울,2018-11-17 09,26
108,서울,2018-11-17 10,28
108,서울,2018-11-17 11,28
108,서울,2018-11-17 12,28
108,서울,2018-11-17 13,38
108,서울,2018-11-17 14,41
108,서울,2018-11-17 15,42
108,서울,2018-11-17 16,38
108,서울,2018-11-17 17,31
108,서울,2018-11-17 18,27
108,서울,2018-11-17 19,29
108,서울,2018-11-17 20,33
108,서울,2018-11-17 21,36
108,서울,2018-11-17 22,30
108,서울,2018-11-17 23,29
108,서울,2018-11-18 00,29
108,서울,2018-11-18 01,33
108,서울,2018-11-18 02,30
108,서울,2018-11-18 03,24
108,서울,2018-11-18 04,26
108,서울,2018-11-18 05,26
108,서울,2018-11-18 06,29
108,서울,2018-11-18 07,32
108,서울,2018-11-18 08,32
108,서울,2018-11-18 09,31
108,서울,2018-11-18 10,40
108,서울,2018-11-18 11,29
108,서울,2018-11-18 12,37
108,서울,2018-11-18 13,31
108,서울,2018-11-18 14,26
108,서울,2018-11-18 15,35
108,서울,2018-11-18 16,43
108,서울,2018-11-18 17,40
108,서울,2018-11-18 18,47
108,서울,2018-11-18 19,36
108,서울,2018-11-18 20,46
108,서울,2018-11-18 21,49
108,서울,2018-11-18 22,52
108,서울,2018-11-18 23,52
108,서울,2018-11-19 00,50
108,서울,2018-11-19 01,43
108,서울,2018-11-19 02,49
108,서울,2018-11-19 03,50
108,서울,2018-11-19 04,53
108,서울,2018-11-19 05,52
108,서울,2018-11-19 06,50
108,서울,2018-11-19 07,50
108,서울,2018-11-19 08,52
108,서울,2018-11-19 09,51
108,서울,2018-11-19 10,50
108,서울,2018-11-19 11,68
108,서울,2018-11-19 12,73
108,서울,2018-11-19 13,58
108,서울,2018-11-19 14,62
108,서울,2018-11-19 15,66
108,서울,2018-11-19 16,75
108,서울,2018-11-19 17,70
108,서울,2018-11-19 18,59
108,서울,2018-11-19 19,61
108,서울,2018-11-19 20,64
108,서울,2018-11-19 21,66
108,서울,2018-11-19 22,60
108,서울,2018-11-19 23,54
108,서울,2018-11-20 00,58
108,서울,2018-11-20 01,58
108,서울,2018-11-20 02,48
108,서울,2018-11-20 03,38
108,서울,2018-11-20 04,31
108,서울,2018-11-20 05,33
108,서울,2018-11-20 06,31
108,서울,2018-11-20 07,46
108,서울,2018-11-20 08,29
108,서울,2018-11-20 09,31
108,서울,2018-11-20 10,35
108,서울,2018-11-20 11,37
108,서울,2018-11-20 12,37
108,서울,2018-11-20 13,39
108,서울,2018-11-20 14,31
108,서울,2018-11-20 15,40
108,서울,2018-11-20 16,50
108,서울,2018-11-20 17,41
108,서울,2018-11-20 18,46
108,서울,2018-11-20 19,38
108,서울,2018-11-20 20,40
108,서울,2018-11-20 21,44
108,서울,2018-11-20 22,46
108,서울,2018-11-20 23,44
108,서울,2018-11-21 00,50
108,서울,2018-11-21 01,47
108,서울,2018-11-21 02,51
108,서울,2018-11-21 03,47
108,서울,2018-11-21 04,46
108,서울,2018-11-21 05,46
108,서울,2018-11-21 06,52
108,서울,2018-11-21 07,50
108,서울,2018-11-21 08,57
108,서울,2018-11-21 09,55
108,서울,2018-11-21 10,34
108,서울,2018-11-21 11,22
108,서울,2018-11-21 12,16
108,서울,2018-11-21 13,36
108,서울,2018-11-21 14,25
108,서울,2018-11-21 15,24
108,서울,2018-11-21 16,16
108,서울,2018-11-21 17,19
108,서울,2018-11-21 18,23
108,서울,2018-11-21 19,31
108,서울,2018-11-21 20,25
108,서울,2018-11-21 21,24
108,서울,2018-11-21 22,33
108,서울,2018-11-21 23,34
108,서울,2018-11-22 00,33
108,서울,2018-11-22 01,27
108,서울,2018-11-22 02,36
108,서울,2018-11-22 03,22
108,서울,2018-11-22 04,17
108,서울,2018-11-22 05,13
108,서울,2018-11-22 06,17
108,서울,2018-11-22 07,19
108,서울,2018-11-22 08,16
108,서울,2018-11-22 09,13
108,서울,2018-11-22 10,14
108,서울,2018-11-22 11,13
108,서울,2018-11-22 12,17
108,서울,2018-11-22 13,21
108,서울,2018-11-22 14,22
108,서울,2018-11-22 15,26
108,서울,2018-11-22 16,28
108,서울,2018-11-22 17,20
108,서울,2018-11-22 18,25
108,서울,2018-11-22 19,21
108,서울,2018-11-22 20,22
108,서울,2018-11-22 21,28
108,서울,2018-11-22 22,17
108,서울,2018-11-22 23,22
108,서울,2018-11-23 00,20
108,서울,2018-11-23 01,20
108,서울,2018-11-23 02,20
108,서울,2018-11-23 03,23
108,서울,2018-11-23 04,21
108,서울,2018-11-23 05,19
108,서울,2018-11-23 06,16
108,서울,2018-11-23 07,22
108,서울,2018-11-23 08,23
108,서울,2018-11-23 09,19
108,서울,2018-11-23 10,20
108,서울,2018-11-23 11,28
108,서울,2018-11-23 12,31
108,서울,2018-11-23 13,23
108,서울,2018-11-23 14,15
108,서울,2018-11-23 15,17
108,서울,2018-11-23 16,14
108,서울,2018-11-23 17,22
108,서울,2018-11-23 18,30
108,서울,2018-11-23 19,28
108,서울,2018-11-23 20,30
108,서울,2018-11-23 21,35
108,서울,2018-11-23 22,38
108,서울,2018-11-23 23,43
108,서울,2018-11-24 00,44
108,서울,2018-11-24 01,32
108,서울,2018-11-24 02,29
108,서울,2018-11-24 03,30
108,서울,2018-11-24 04,28
108,서울,2018-11-24 05,24
108,서울,2018-11-24 06,23
108,서울,2018-11-24 07,36
108,서울,2018-11-24 08,54
108,서울,2018-11-24 09,25
108,서울,2018-11-24 10,21
108,서울,2018-11-24 11,14
108,서울,2018-11-24 12,12
108,서울,2018-11-24 13,26
108,서울,2018-11-24 14,21
108,서울,2018-11-24 15,13
108,서울,2018-11-24 16,19
108,서울,2018-11-24 17,27
108,서울,2018-11-24 18,29
108,서울,2018-11-24 19,26
108,서울,2018-11-24 20,28
108,서울,2018-11-24 21,35
108,서울,2018-11-24 22,35
108,서울,2018-11-24 23,37
108,서울,2018-11-25 00,40
108,서울,2018-11-25 01,31
108,서울,2018-11-25 02,41
108,서울,2018-11-25 03,45
108,서울,2018-11-25 04,49
108,서울,2018-11-25 05,45
108,서울,2018-11-25 06,47
108,서울,2018-11-25 07,41
108,서울,2018-11-25 08,48
108,서울,2018-11-25 09,54
108,서울,2018-11-25 10,49
108,서울,2018-11-25 11,55
108,서울,2018-11-25 12,58
108,서울,2018-11-25 13,50
108,서울,2018-11-25 14,52
108,서울,2018-11-25 15,57
108,서울,2018-11-25 16,62
108,서울,2018-11-25 17,67
108,서울,2018-11-25 18,65
108,서울,2018-11-25 19,60
108,서울,2018-11-25 20,68
108,서울,2018-11-25 21,67
108,서울,2018-11-25 22,66
108,서울,2018-11-25 23,68
108,서울,2018-11-26 00,64
108,서울,2018-11-26 01,61
108,서울,2018-11-26 02,65
108,서울,2018-11-26 03,67
108,서울,2018-11-26 04,68
108,서울,2018-11-26 05,61
108,서울,2018-11-26 06,60
108,서울,2018-11-26 07,61
108,서울,2018-11-26 08,59
108,서울,2018-11-26 09,59
108,서울,2018-11-26 10,56
108,서울,2018-11-26 11,57
108,서울,2018-11-26 12,74
108,서울,2018-11-26 13,66
108,서울,2018-11-26 14,72
108,서울,2018-11-26 15,68
108,서울,2018-11-26 16,69
108,서울,2018-11-26 17,66
108,서울,2018-11-26 18,82
108,서울,2018-11-26 19,75
108,서울,2018-11-26 20,89
108,서울,2018-11-26 21,86
108,서울,2018-11-26 22,85
108,서울,2018-11-26 23,85
108,서울,2018-11-27 00,86
108,서울,2018-11-27 01,78
108,서울,2018-11-27 02,80
108,서울,2018-11-27 03,83
108,서울,2018-11-27 04,84
108,서울,2018-11-27 05,82
108,서울,2018-11-27 06,74
108,서울,2018-11-27 07,77
108,서울,2018-11-27 08,70
108,서울,2018-11-27 09,80
108,서울,2018-11-27 10,89
108,서울,2018-11-27 11,86
108,서울,2018-11-27 12,99
108,서울,2018-11-27 13,88
108,서울,2018-11-27 14,102
108,서울,2018-11-27 15,97
108,서울,2018-11-27 16,99
108,서울,2018-11-27 17,109
108,서울,2018-11-27 18,121
108,서울,2018-11-27 19,126
108,서울,2018-11-27 20,166
108,서울,2018-11-27 21,196
108,서울,2018-11-27 22,193
108,서울,2018-11-27 23,179
108,서울,2018-11-28 00,175
108,서울,2018-11-28 01,135
108,서울,2018-11-28 02,123
108,서울,2018-11-28 03,123
108,서울,2018-11-28 04,130
108,서울,2018-11-28 05,125
108,서울,2018-11-28 06,124
108,서울,2018-11-28 07,111
108,서울,2018-11-28 08,84
108,서울,2018-11-28 09,88
108,서울,2018-11-28 10,97
108,서울,2018-11-28 11,90
108,서울,2018-11-28 12,82
108,서울,2018-11-28 13,106
108,서울,2018-11-28 14,53
108,서울,2018-11-28 15,55
108,서울,2018-11-28 16,75
108,서울,2018-11-28 17,73
108,서울,2018-11-28 18,70
108,서울,2018-11-28 19,82
108,서울,2018-11-28 20,54
108,서울,2018-11-28 21,57
108,서울,2018-11-28 22,60
108,서울,2018-11-28 23,58
108,서울,2018-11-29 00,51
108,서울,2018-11-29 01,62
108,서울,2018-11-29 02,40
108,서울,2018-11-29 03,36
108,서울,2018-11-29 04,41
108,서울,2018-11-29 05,39
108,서울,2018-11-29 06,42
108,서울,2018-11-29 07,53
108,서울,2018-11-29 08,80
108,서울,2018-11-29 09,80
108,서울,2018-11-29 10,75
108,서울,2018-11-29 11,64
108,서울,2018-11-29 12,73
108,서울,2018-11-29 13,64
108,서울,2018-11-29 14,65
108,서울,2018-11-29 15,61
108,서울,2018-11-29 16,81
108,서울,2018-11-29 17,83
108,서울,2018-11-29 18,68
108,서울,2018-11-29 19,63
108,서울,2018-11-29 20,63
108,서울,2018-11-29 21,73
108,서울,2018-11-29 22,80
108,서울,2018-11-29 23,79
108,서울,2018-11-30 00,69
108,서울,2018-11-30 01,69
108,서울,2018-11-30 02,58
108,서울,2018-11-30 03,58
108,서울,2018-11-30 04,58
108,서울,2018-11-30 05,58
108,서울,2018-11-30 06,58
108,서울,2018-11-30 07,65
108,서울,2018-11-30 08,56
108,서울,2018-11-30 09,55
108,서울,2018-11-30 10,55
108,서울,2018-11-30 11,68
108,서울,2018-11-30 12,78
108,서울,2018-11-30 13,66
108,서울,2018-11-30 14,34
108,서울,2018-11-30 15,25
108,서울,2018-11-30 16,29
108,서울,2018-11-30 17,38
108,서울,2018-11-30 18,62
108,서울,2018-11-30 19,55
108,서울,2018-11-30 20,50
108,서울,2018-11-30 21,34
108,서울,2018-11-30 22,38
108,서울,2018-11-30 23,45
108,서울,2018-12-01 00,41
108,서울,2018-12-01 01,46
108,서울,2018-12-01 02,29
108,서울,2018-12-01 03,31
108,서울,2018-12-01 04,39
108,서울,2018-12-01 05,41
